left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,left_42,left_43,left_44,left_45,left_46,left_47,left_48,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41,right_42,right_43,right_44,right_45,right_46,right_47,right_48,label
0,0,0,0,0,0,0,26,60,0,0,0,0,0,0,0,0,0,0,46,298,61,0,0,0,0,0,0,0,0,0,41,244,12,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,55,42,7,0,0,0,0,0,0,0,0,0,86,80,0,0,0,0,0,0,0,0,0,0,31,66,0,0,0,0,0,0,0,0,0,0,0,58,0,0,forward
0,0,0,0,0,0,0,34,65,0,0,0,0,0,0,0,0,0,0,47,281,55,0,0,0,0,0,0,0,0,0,33,231,6,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,57,12,0,0,0,0,0,0,0,0,55,4,56,29,0,0,0,0,0,0,0,0,0,0,38,14,0,0,0,0,0,0,0,0,0,0,0,29,0,0,forward
0,45,26,0,0,0,0,0,65,0,0,0,0,72,79,0,0,0,0,0,0,0,0,0,0,52,70,26,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,40,148,0,0,0,0,26,3,0,0,0,0,204,128,17,0,0,0,0,0,0,0,0,0,175,136,0,0,0,0,0,0,0,0,backward
0,17,0,0,0,0,0,0,41,0,0,0,0,90,80,0,0,0,0,5,0,0,0,0,0,98,104,65,0,0,0,0,26,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,31,144,0,0,0,0,27,0,0,0,0,0,204,131,13,0,0,0,0,0,0,0,0,0,154,131,0,0,0,0,0,0,0,0,backward
0,24,0,0,0,0,0,0,10,0,0,0,0,78,84,0,0,0,0,0,0,0,0,0,0,111,105,46,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,39,152,0,0,0,0,23,0,0,0,0,0,208,149,14,0,0,0,0,0,0,0,0,0,183,142,0,0,0,0,0,0,0,0,backward
0,21,4,0,0,0,0,4,30,0,0,0,0,74,72,0,0,0,0,0,0,0,0,0,0,81,87,39,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,0,0,0,0,20,136,0,0,0,0,30,11,0,0,0,0,173,114,15,0,0,0,0,0,0,0,0,0,154,133,0,0,0,0,0,0,0,0,backward
0,9,0,0,0,0,0,0,31,0,0,0,0,75,70,0,0,0,0,0,0,0,0,0,0,80,92,49,0,0,0,0,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,50,162,0,0,0,5,33,0,0,0,0,0,218,140,17,0,0,0,0,0,0,0,0,0,180,146,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,0,28,0,0,0,0,50,48,0,0,0,0,0,0,0,0,0,0,77,85,50,0,0,0,0,32,0,0,0,0,15,37,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,41,95,0,0,0,0,195,280,65,13,0,0,32,0,0,0,0,0,224,163,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,backward
0,28,0,0,0,0,0,0,13,0,0,0,0,99,93,0,0,0,0,0,0,0,0,0,0,124,115,43,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,49,0,0,0,0,223,316,61,0,0,0,40,0,0,0,0,0,276,237,20,0,0,0,0,0,0,0,0,0,77,31,0,0,0,0,0,0,0,0,backward
0,28,0,0,0,0,0,0,14,0,0,0,0,100,92,0,0,0,0,0,0,0,0,0,0,122,119,49,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,71,0,0,0,0,189,281,50,0,0,0,36,7,0,0,0,0,270,233,21,0,0,0,0,0,0,0,0,0,79,43,0,0,0,0,0,0,0,0,backward
0,47,50,0,0,0,0,0,0,0,0,0,0,18,86,0,0,0,0,0,0,0,0,0,0,513,201,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,456,131,0,0,0,0,23,15,0,0,0,0,73,68,0,0,0,0,0,0,0,0,0,0,75,37,0,0,0,0,0,0,0,0,backward
0,10,6,0,0,0,0,0,0,0,0,0,0,53,51,0,0,0,0,0,0,0,0,0,0,121,231,44,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,75,0,0,0,0,87,125,0,0,0,0,28,0,0,0,0,0,152,48,0,0,0,0,4,0,0,0,0,0,88,44,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,0,0,0,0,0,0,42,47,0,0,0,0,0,15,0,0,0,0,107,223,38,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,0,109,135,0,0,0,0,34,0,0,0,0,0,192,64,0,0,0,0,11,0,0,0,0,0,110,74,0,0,0,0,0,0,0,0,backward
0,0,17,0,0,37,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,45,0,0,0,0,0,20,49,6,0,0,0,44,26,0,0,0,0,0,100,0,0,strafe_left
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,20,61,9,0,0,0,30,13,0,0,0,0,10,139,14,0,strafe_left
0,0,0,0,0,0,0,37,28,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,99,60,0,0,0,0,0,0,0,0,0,9,172,36,12,strafe_left
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43,10,0,0,0,31,18,0,0,0,0,0,109,7,0,strafe_left
23,37,47,11,0,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,15,0,0,0,0,0,13,0,0,0,0,93,77,0,0,0,0,0,46,0,0,strafe_left
10,59,56,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,19,0,0,0,0,0,0,0,0,0,0,104,95,0,0,0,0,0,37,0,0,strafe_left
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,26,0,0,0,0,72,60,0,0,0,0,0,90,0,0,strafe_left
0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,13,0,0,0,0,86,70,0,0,0,0,0,86,0,0,strafe_left
14,3,26,7,0,48,30,84,37,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,48,7,0,0,0,0,16,44,8,0,0,0,58,43,0,0,0,0,0,81,0,0,strafe_left
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,5,37,6,0,0,0,75,59,0,0,0,0,0,94,0,0,strafe_left
0,0,0,0,0,49,34,95,42,0,0,0,0,0,0,0,0,0,0,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,49,9,0,0,0,0,14,45,23,0,0,0,62,46,0,0,0,0,0,80,0,0,strafe_left
4,3,4,0,0,25,25,78,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,11,0,0,0,0,11,44,13,0,0,0,86,65,0,0,0,0,4,89,4,0,strafe_left
0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,89,166,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,147,87,0,0,0,0,0,0,24,49,54,49,115,191,96,0,0,0,0,16,58,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,121,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0,111,91,0,0,0,0,0,0,22,53,51,54,116,226,75,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,85,0,0,0,0,0,0,0,0,0,0,5,34,0,0,0,0,67,89,0,0,0,0,0,0,12,50,38,51,98,199,61,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,146,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,189,130,0,0,0,0,0,0,22,110,85,82,117,175,71,0,0,0,0,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,133,19,0,0,0,0,20,0,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,163,70,0,0,0,0,0,0,0,80,79,89,156,199,136,0,0,0,0,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,8,68,49,0,0,0,0,0,0,0,0,0,0,87,139,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,56,54,147,112,69,98,124,35,0,0,0,0,100,162,0,0,0,0,0,0,0,0,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,163,183,0,0,0,0,0,8,0,0,0,0,19,0,0,0,0,0,79,40,0,0,0,0,0,67,82,169,113,75,95,121,13,0,0,0,0,99,167,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,165,0,0,0,0,0,20,0,0,0,0,37,0,0,0,0,0,117,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,40,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,168,154,0,0,0,0,0,0,8,108,106,97,134,171,99,0,0,0,0,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,93,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,130,107,0,0,0,0,0,0,0,75,94,84,132,171,104,0,0,0,0,22,49,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,135,0,0,0,0,0,0,0,0,0,0,52,12,0,0,0,0,103,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,76,0,0,0,0,0,0,0,0,0,0,49,18,0,0,0,0,105,134,0,0,0,0,0,0,13,91,95,97,126,184,78,0,0,0,0,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,strafe_right
95,125,58,0,0,0,0,0,0,0,0,0,70,121,133,0,0,0,0,0,0,0,0,0,0,75,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,118,177,0,0,0,0,0,0,0,0,0,0,261,203,0,0,0,0,0,0,0,0,backward
65,93,23,0,0,0,0,0,0,0,0,0,76,120,123,0,0,0,0,0,0,0,0,0,0,96,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,33,0,0,0,0,0,0,0,0,0,0,116,178,0,0,0,0,0,0,0,0,0,0,243,167,0,0,0,0,0,0,0,0,backward
43,82,15,0,0,0,0,0,0,0,0,0,48,128,121,0,0,0,0,0,0,0,0,0,0,109,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,0,0,0,106,169,0,0,0,0,0,0,0,0,0,0,227,176,0,0,0,0,0,0,0,0,backward
17,9,25,0,0,34,33,116,5,0,0,0,0,0,13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,57,0,0,0,0,102,115,0,0,0,0,32,21,0,0,0,0,24,0,0,0,0,0,0,12,0,0,strafe_left
193,30,8,0,0,0,0,0,0,0,0,0,86,132,76,0,0,0,0,0,0,0,0,0,0,135,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,231,221,0,0,0,23,0,0,0,0,0,0,111,51,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
131,28,18,0,0,0,0,0,0,0,0,0,30,118,94,0,0,0,0,0,0,0,0,0,0,112,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,288,232,0,0,0,0,0,0,0,0,0,0,118,54,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
159,36,21,0,0,0,0,0,0,0,0,0,37,120,92,0,0,0,0,0,0,0,0,0,0,105,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,283,235,0,0,0,9,0,0,0,0,0,0,117,61,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
154,54,51,0,0,0,0,11,0,0,0,0,0,95,77,0,0,0,0,0,0,0,0,0,0,43,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,151,0,0,0,27,0,0,0,0,0,0,86,45,0,0,0,0,3,0,0,0,0,0,83,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
23,21,17,0,0,0,0,53,0,0,0,0,0,14,25,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,0,0,0,4,0,0,0,0,0,0,57,24,0,0,0,0,17,15,0,0,0,0,59,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
107,113,81,0,0,0,0,14,0,0,0,0,7,85,61,0,0,0,0,0,0,0,0,0,0,22,175,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,49,0,0,0,0,0,0,0,0,0,0,91,39,0,0,0,0,0,0,0,0,0,0,99,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
139,130,57,0,0,0,0,0,0,0,0,0,65,130,73,0,0,0,0,0,0,0,0,0,0,39,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,97,0,0,0,0,0,0,0,0,0,0,97,58,0,0,0,0,0,0,0,0,0,0,123,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,56,0,0,0,0,0,0,0,0,0,0,34,87,0,0,0,0,0,0,0,0,0,0,44,265,0,0,0,0,0,0,0,0,0,0,35,62,0,0,0,0,0,20,0,0,0,0,199,106,4,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forward
0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,21,58,0,0,0,0,0,0,0,0,0,0,25,83,0,0,0,0,0,0,0,0,0,0,40,213,0,0,0,0,0,0,0,0,0,0,30,55,0,0,0,0,0,45,0,0,0,0,202,98,0,0,0,0,0,8,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forward
0,0,0,0,0,0,0,21,0,0,0,0,6,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,12,63,0,0,0,0,0,0,0,0,0,0,21,190,0,0,0,0,0,0,0,0,0,0,80,72,0,0,0,0,0,16,0,0,0,0,130,76,10,0,0,0,0,14,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forward
0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,19,78,0,0,0,0,0,0,0,0,0,0,25,194,0,0,0,0,0,0,0,0,0,0,74,67,0,0,0,0,0,0,0,0,0,0,133,80,16,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forward
0,0,0,0,0,0,0,26,10,20,0,0,0,0,0,0,0,0,0,20,82,3,62,0,0,0,0,0,0,0,0,0,81,0,23,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,55,72,0,0,0,0,0,0,0,0,0,0,106,94,31,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forward
0,78,58,0,0,0,0,6,0,0,0,0,0,54,50,0,0,0,0,0,0,0,0,0,0,32,36,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,34,16,0,0,0,0,108,131,38,0,0,0,53,10,0,0,0,0,6,202,16,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,backward
0,53,45,0,0,0,0,0,0,0,0,0,0,53,44,0,0,0,0,0,14,0,0,0,0,30,34,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,6,0,0,0,43,24,0,0,0,0,103,134,40,0,0,0,56,9,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,backward
0,49,44,0,0,0,0,0,0,0,0,0,0,71,55,0,0,0,0,0,0,0,0,0,0,90,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,28,32,59,0,0,0,66,25,0,0,0,0,145,162,40,0,0,0,8,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backward
0,59,57,0,0,0,0,0,0,0,0,0,0,72,60,0,0,0,0,0,0,0,0,0,0,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3,7,28,0,0,0,43,20,0,0,0,0,152,163,44,0,0,0,22,0,0,0,0,0,36,217,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,backward
0,73,51,0,0,0,0,0,0,0,0,0,0,94,80,0,0,0,0,0,0,0,0,0,0,111,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5,0,6,0,0,0,49,10,0,0,0,0,114,131,31,0,0,0,13,0,0,0,0,0,17,170,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,backward
0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,34,52,0,0,0,0,0,0,0,0,0,0,28,71,0,0,0,0,0,0,0,0,0,0,35,137,0,0,0,0,0,0,0,0,0,0,28,67,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,forward
0,0,0,0,0,0,0,37,10,0,0,0,0,0,0,0,0,0,0,29,45,0,0,0,0,0,0,0,0,0,0,27,81,0,0,0,0,0,0,0,0,0,0,36,153,0,0,0,0,0,0,0,0,0,0,19,66,0,0,0,0,0,0,0,0,0,0,0,57,8,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,forward
0,0,0,0,0,0,0,43,20,15,0,0,0,0,0,0,0,0,0,31,69,0,0,0,0,0,0,0,0,0,0,4,98,7,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,11,66,0,0,0,0,0,0,0,0,0,0,0,69,20,0,0,0,0,0,0,0,0,0,0,38,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,forward
0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,79,0,9,0,0,0,0,0,0,0,0,0,133,69,28,0,0,0,0,0,0,0,0,0,154,0,8,0,0,0,0,0,0,0,0,0,42,7,0,0,0,0,0,0,0,0,0,0,68,33,0,0,0,0,0,0,0,0,0,0,48,39,0,0,0,0,0,0,0,0,0,0,30,0,0,0,forward
0,0,0,0,0,0,0,25,37,35,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,137,68,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,67,35,0,0,0,0,0,0,0,0,0,0,50,47,0,0,0,0,0,0,0,0,0,0,53,0,0,4,forward
0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,73,0,5,0,0,0,0,0,0,0,0,0,109,83,18,0,0,0,0,0,0,0,0,0,273,17,88,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,53,37,0,0,0,0,0,0,0,0,0,0,45,67,0,0,0,0,0,0,0,0,0,0,61,18,0,35,forward
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,99,99,48,0,0,0,0,0,0,0,0,0,275,11,67,18,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,0,0,0,0,0,52,36,0,0,0,0,0,0,0,0,0,0,21,50,0,0,0,0,0,0,0,0,0,0,10,0,0,41,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,121,115,38,0,0,0,0,0,0,0,0,5,331,33,89,17,0,0,0,0,0,0,0,0,59,32,0,0,0,0,0,0,0,0,0,0,56,38,0,0,0,0,0,0,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,22,forward
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,96,101,41,0,0,0,0,0,0,0,0,11,342,52,122,69,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,22,40,0,0,0,0,0,0,0,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,23,0,0,108,forward
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,88,12,0,0,0,0,0,0,0,0,0,0,166,53,0,0,0,0,0,0,0,0,0,8,273,0,0,0,0,0,0,0,0,0,0,0,57,22,0,0,0,0,0,0,0,0,0,0,91,54,0,0,0,0,0,0,0,0,0,0,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,forward
0,0,0,0,0,0,0,31,57,0,0,0,0,0,0,0,0,0,0,169,100,15,0,0,0,0,0,0,0,0,0,7,67,0,0,0,0,0,0,0,0,0,0,57,49,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,222,79,0,0,0,0,0,0,0,0,0,0,71,35,0,0,0,0,0,0,0,0,0,28,56,0,0,0,forward
